105.26
103.91
103.39
103.42
104.06
104.67
103.7
103.65
103.47
104.5
103.66
103.65
103.25
103.41
104.59
104.28
104.18
104.04
104.22
103.71
104.1
104.58
103.86
105.07
103.12
