-1.786764469,-0.645858495,0.385263168,-0.012284752,-0.075707883,1.848216437,-0.154170167,0.811153207,-1.627321257,0.451695883,0.9607303,0.106002194
0.702840552,0.07734946,-0.418789885,0.052085241,-0.075576083,0.619114486,0.425450266,-0.142884492,-0.569331324,0.232892828,-0.855584218,-0.523411275
-1.288444979,-1.148336759,-0.541479046,0.119068737,0.309866275,0.439259745,-0.768419923,0.583845794,1.51375041,0.147361779,0.455378747,0.024777102
0.067708566,-0.207045377,0.201030122,-0.008151485,0.288879476,0.410791028,-0.069626678,0.119281583,-0.413179988,0.000887118,-0.464835927,-0.203744232
0.284977298,-0.234900022,-0.595887883,0.20140778,-0.846994302,0.841658441,-0.575784456,0.038591852,0.094268714,0.665658206,-0.26462278,-0.255689631
0.404908793,-0.147914672,0.030044839,0.104283642,-0.106432763,0.53030374,-0.42563752,0.050936663,-0.439064619,0.239880538,-0.425332771,-0.157583689
0.998096184,0.011733708,-0.628006035,0.059682114,-0.142045735,1.446257367,0.11844429,0.177360757,-1.311395611,0.400406507,-1.175506569,-0.201888289
0.05214507,0.114439108,-0.151423406,-0.051644144,-0.235507761,0.419280654,-0.007022402,0.039760374,-0.181460545,0.232754656,-0.313004182,0.057807865
0.105677087,-0.051906559,-0.129424011,0.003449848,-0.185958957,0.771403809,0.224022079,0.237078216,-0.688495895,0.266508472,-0.479211488,-0.096448386
-0.46766164,-0.876492583,-0.411547386,0.38047301,0.21495703,0.282503354,-0.125312627,0.676524731,0.074492638,0.133978786,0.090310275,0.416413401
1.775077983,-0.603064549,-0.848776317,0.168903009,-0.530377458,-1.304388266,1.04953963,-1.296968739,1.279465018,0.252685419,1.009218089,-0.632340662
-1.766460204,-0.481134329,-1.801555064,-0.164449985,-0.126524683,-0.493436498,-0.050327402,2.10608915,1.446727901,0.232575501,1.09303552,0.125000962
1.167243776,0.804600425,-0.38302261,0.169131392,-0.739089349,0.539565919,0.33742185,-0.762145017,-0.454705301,0.690910657,-1.155709305,-0.27184191
0.821216518,0.557635607,-0.919477461,-0.021791149,-0.37661789,0.781052925,0.590820495,-0.25102857,-0.48452856,0.373500494,-0.962875041,-0.152140655
-0.252612034,-0.162202027,-1.035283376,0.084378943,-0.069111936,-0.13775941,0.804995536,0.413225359,0.287414963,0.170972749,0.152620595,-0.044005289
0.151575727,-0.586715573,0.183036558,-0.093740675,-0.547760093,0.910239142,-1.42843119,0.978386737,-0.215113807,0.779409835,-0.58765976,0.369416936
-0.273355247,-0.06255472,-0.667074264,-0.09328135,-0.144591398,0.270558188,0.102611345,0.231139488,0.51570842,0.149723491,0.039349896,0.358987777
-0.568136783,-0.280068354,-0.204088205,-0.038082267,0.439621585,-0.162636572,0.871281835,0.350687488,0.118984874,-0.272143527,0.167680225,-0.636895141
-0.039330054,0.509362565,-0.994808571,0.093595128,-1.41420148,-0.94226079,0.564431435,-0.290769921,1.166147516,1.27392265,0.252184575,-0.037876539
-0.07170194,-0.271481046,0.199149405,0.022689731,0.109959214,0.349297895,0.069414416,0.093765479,-0.202268839,-0.051932715,-0.064594735,-0.07059841
0.401732478,0.125401085,0.003825948,-0.056154601,-0.252147923,0.209937304,-0.468256394,-0.142563273,-0.406094354,0.229731559,-0.21948287,-0.272709423
0.166306699,-0.302260911,-1.18397057,0.72901002,-0.683301193,-0.678323094,0.740420802,-0.239611425,0.77725769,0.556684913,0.427479433,-0.306271144
0.34248826,0.165379663,-0.025504134,0.023835846,-0.294386861,-0.152458462,-0.035488862,-0.286875238,0.28349657,0.236007424,-0.063561281,0.171063576
0.603371928,0.35026915,-0.079517322,-0.044442437,-0.373976772,0.701067163,-0.107239301,-0.176343939,-0.457354428,0.271575923,-0.643495527,-0.024996005
1.02578535,0.298876396,-0.826709735,0.369084237,-4.612145783,0.077241408,-0.400525923,-0.808201855,-0.122661357,4.627178258,0.692121313,-0.537134124
